Disease_Label,Symptom_Text
Cao huyết áp,"mình đang chóng mặt, mệt mỏi, lừ đừ, chán ăn"
Cao huyết áp,"có triệu chứng nhịp tim không đều, lừ đừ, tê bì chân tay, sốt, chán ăn"
Cao huyết áp,"có triệu chứng khó chịu trong người, ớn lạnh, sốt, khó thở, mất ngủ"
Cao huyết áp,"có triệu chứng sốt, suy nhược, tê bì chân tay, chóng mặt, chán ăn, mệt mỏi"
Cao huyết áp,"chảy máu cam, khó chịu trong người, đau đầu"
Cao huyết áp,"hay bị suy nhược, đau tức ngực, tê bì chân tay, khó chịu trong người"
Cao huyết áp,"hay bị buồn nôn, chán ăn, chảy máu cam"
Cao huyết áp,"ớn lạnh, đau đầu, chán ăn, chảy máu cam, suy nhược"
Cao huyết áp,"tôi bị suy nhược, lừ đừ, ớn lạnh, tê bì chân tay"
Cao huyết áp,"sốt, khó chịu trong người, chóng mặt, đau đầu, chán ăn, mờ mắt"
Cao huyết áp,"có triệu chứng mệt mỏi, tê bì chân tay, khó chịu trong người, ớn lạnh, mờ mắt"
Cao huyết áp,"sốt, mờ mắt, khó thở, suy nhược"
Cao huyết áp,"chán ăn, khó chịu trong người, mờ mắt, chóng mặt, sốt"
Cao huyết áp,"mấy hôm nay tôi bị lừ đừ, buồn nôn, chảy máu cam, chán ăn, khó chịu trong người"
Cao huyết áp,"khó thở, nhịp tim không đều, chán ăn, ớn lạnh"
Cao huyết áp,"nhịp tim không đều, chảy máu cam, mệt mỏi, suy nhược, đau đầu, lừ đừ"
Cao huyết áp,"lừ đừ, mờ mắt, suy nhược"
Cao huyết áp,"khó chịu trong người, buồn nôn, chóng mặt, chảy máu cam, suy nhược, mệt mỏi"
Cao huyết áp,"chảy máu cam, khó chịu trong người, đau đầu, mệt mỏi, đau đầu, chán ăn"
Cao huyết áp,"đau đầu, sốt, tê bì chân tay, mệt mỏi, khó chịu trong người"
Cao huyết áp,"tự nhiên bị khó chịu trong người, mệt mỏi, nhịp tim không đều, ớn lạnh, lừ đừ"
Cao huyết áp,"chán ăn, đau đầu, khó chịu trong người, khó thở"
Cao huyết áp,"có triệu chứng đau tức ngực, chán ăn, tê bì chân tay, buồn nôn"
Cao huyết áp,"có triệu chứng lừ đừ, sốt, đau đầu, đau đầu"
Cao huyết áp,"mình đang đau đầu, suy nhược, lừ đừ, mất ngủ, tê bì chân tay, sốt"
Cao huyết áp,"tê bì chân tay, mất ngủ, mệt mỏi, lừ đừ, buồn nôn"
Cao huyết áp,"tôi bị mất ngủ, khó chịu trong người, khó thở, ớn lạnh, suy nhược"
Cao huyết áp,"mình đang chảy máu cam, lừ đừ, suy nhược, chóng mặt"
Cao huyết áp,"khó chịu trong người, suy nhược, mệt mỏi, khó thở"
Cao huyết áp,"bác sĩ ơi tôi bị khó chịu trong người, sốt, đau đầu, chán ăn"
Cao huyết áp,"bác sĩ ơi tôi bị khó chịu trong người, mất ngủ, buồn nôn, chóng mặt"
Cao huyết áp,"có triệu chứng suy nhược, lừ đừ, mệt mỏi, chảy máu cam"
Cao huyết áp,"cảm thấy đau đầu, sốt, ớn lạnh, khó thở"
Cao huyết áp,"mấy hôm nay tôi bị lừ đừ, nhịp tim không đều, chán ăn, khó thở, mất ngủ, buồn nôn"
Cao huyết áp,"buồn nôn, khó chịu trong người, mờ mắt, lừ đừ"
Cao huyết áp,"cháu bị sốt, buồn nôn, mờ mắt, lừ đừ, ớn lạnh, chóng mặt"
Cao huyết áp,"sốt, mệt mỏi, khó chịu trong người, tê bì chân tay"
Cao huyết áp,"mất ngủ, nhịp tim không đều, đau tức ngực, buồn nôn, mệt mỏi, lừ đừ"
Cao huyết áp,"cảm thấy sốt, chảy máu cam, lừ đừ, khó thở, đau đầu, mất ngủ"
Cao huyết áp,"chảy máu cam, chán ăn, đau đầu, mất ngủ"
Cao huyết áp,"bác sĩ ơi tôi bị suy nhược, đau đầu, chảy máu cam"
Cao huyết áp,"sốt, mất ngủ, khó thở, đau đầu"
Cao huyết áp,"tôi bị suy nhược, nhịp tim không đều, đau tức ngực, đau đầu, khó chịu trong người"
Cao huyết áp,"mấy hôm nay tôi bị chảy máu cam, ớn lạnh, mệt mỏi, sốt"
Cao huyết áp,"bác sĩ ơi tôi bị mờ mắt, khó chịu trong người, mất ngủ, ớn lạnh, chán ăn"
Cao huyết áp,"ớn lạnh, đau tức ngực, mất ngủ, khó chịu trong người, mờ mắt"
Cao huyết áp,"chán ăn, ớn lạnh, chóng mặt, lừ đừ"
Cao huyết áp,"suy nhược, đau đầu, đau đầu, sốt, buồn nôn"
Cao huyết áp,"buồn nôn, khó chịu trong người, ớn lạnh, sốt, đau tức ngực"
Cao huyết áp,"nhịp tim không đều, lừ đừ, đau đầu, chán ăn, ớn lạnh, đau đầu"
Cao huyết áp,"suy nhược, đau tức ngực, khó chịu trong người, lừ đừ, chán ăn"
Cao huyết áp,"khó chịu trong người, sốt, tê bì chân tay, mất ngủ"
Cao huyết áp,"dấu hiệu nhịp tim không đều, chóng mặt, mệt mỏi, đau đầu"
Cao huyết áp,"mình đang buồn nôn, lừ đừ, đau đầu"
Cao huyết áp,"mình đang mất ngủ, sốt, chảy máu cam, mệt mỏi, ớn lạnh"
Cao huyết áp,"đau đầu, khó thở, khó chịu trong người, sốt, lừ đừ"
Cao huyết áp,"hay bị chán ăn, chảy máu cam, mệt mỏi, chóng mặt, sốt"
Cao huyết áp,"bác sĩ ơi tôi bị lừ đừ, mất ngủ, chóng mặt, mờ mắt, ớn lạnh, sốt"
Cao huyết áp,"ớn lạnh, buồn nôn, nhịp tim không đều, chán ăn, mất ngủ"
Cao huyết áp,"khó chịu trong người, chảy máu cam, suy nhược"
Cao huyết áp,"dấu hiệu chảy máu cam, ớn lạnh, đau đầu, suy nhược, đau đầu"
Cao huyết áp,"đau đầu, tê bì chân tay, suy nhược, chảy máu cam"
Cao huyết áp,"cháu bị mất ngủ, khó thở, đau đầu"
Cao huyết áp,"chán ăn, buồn nôn, khó thở, nhịp tim không đều, lừ đừ, ớn lạnh"
Cao huyết áp,"có triệu chứng mất ngủ, chảy máu cam, suy nhược, khó thở, sốt, buồn nôn"
Cao huyết áp,"mấy hôm nay tôi bị đau đầu, buồn nôn, lừ đừ"
Cao huyết áp,"mấy hôm nay tôi bị lừ đừ, ớn lạnh, đau đầu"
Cao huyết áp,"mờ mắt, khó chịu trong người, đau đầu, đau đầu"
Cao huyết áp,"có triệu chứng tê bì chân tay, ớn lạnh, chảy máu cam, mệt mỏi, suy nhược"
Cao huyết áp,"bác sĩ ơi tôi bị suy nhược, đau đầu, chán ăn, đau tức ngực, mệt mỏi"
Cao huyết áp,"mình đang mất ngủ, suy nhược, mờ mắt, ớn lạnh"
Cao huyết áp,"mờ mắt, khó thở, đau đầu, ớn lạnh"
Cao huyết áp,"có triệu chứng mệt mỏi, mất ngủ, đau tức ngực, chán ăn, ớn lạnh"
Cao huyết áp,"tự nhiên bị mệt mỏi, mất ngủ, đau đầu, đau đầu, khó chịu trong người, chảy máu cam"
Cao huyết áp,"cảm thấy sốt, mất ngủ, đau đầu, khó chịu trong người, chóng mặt, chán ăn"
Cao huyết áp,"sốt, chán ăn, tê bì chân tay, buồn nôn, đau tức ngực, mệt mỏi"
Cao huyết áp,"sốt, đau đầu, chóng mặt, chán ăn, đau đầu"
Cao huyết áp,"cháu bị đau đầu, chảy máu cam, sốt, đau đầu"
Cao huyết áp,"ớn lạnh, đau đầu, tê bì chân tay"
Cao huyết áp,"đau đầu, ớn lạnh, chóng mặt, mệt mỏi, sốt"
Cao huyết áp,"tê bì chân tay, khó chịu trong người, khó thở, mất ngủ, sốt"
Cao huyết áp,cảm thấy mờ mắt
Cao huyết áp,"ớn lạnh, đau đầu, mất ngủ, khó thở"
Cao huyết áp,"suy nhược, buồn nôn, ớn lạnh, mất ngủ, chảy máu cam"
Cao huyết áp,"có triệu chứng khó chịu trong người, mờ mắt, chóng mặt, đau đầu, suy nhược"
Cao huyết áp,"có triệu chứng chán ăn, buồn nôn, mất ngủ, ớn lạnh, đau đầu"
Cao huyết áp,"tôi bị ớn lạnh, chóng mặt, mất ngủ"
Cao huyết áp,"dấu hiệu buồn nôn, đau tức ngực, mất ngủ"
Cao huyết áp,"tự nhiên bị suy nhược, khó thở, tê bì chân tay, chán ăn, buồn nôn, đau đầu"
Cao huyết áp,"mệt mỏi, nhịp tim không đều, suy nhược, sốt"
Cao huyết áp,"buồn nôn, sốt, suy nhược, ớn lạnh, tê bì chân tay"
Cao huyết áp,"hay bị chán ăn, suy nhược, ớn lạnh, mờ mắt"
Cao huyết áp,"buồn nôn, mất ngủ, chảy máu cam, chán ăn, nhịp tim không đều"
Cao huyết áp,"khó chịu trong người, chóng mặt, sốt, nhịp tim không đều"
Cao huyết áp,"chán ăn, lừ đừ, mất ngủ, chóng mặt, mờ mắt"
Cao huyết áp,"tê bì chân tay, ớn lạnh, đau đầu, nhịp tim không đều, suy nhược, buồn nôn"
Cao huyết áp,"chảy máu cam, chán ăn, sốt, ớn lạnh"
Cao huyết áp,"mất ngủ, sốt, đau tức ngực, lừ đừ, khó chịu trong người"
Cao huyết áp,"khó chịu trong người, đau đầu, đau đầu, khó thở, buồn nôn"
Cao huyết áp,"cảm thấy suy nhược, sốt, buồn nôn, đau đầu, nhịp tim không đều"
Cao huyết áp,mình đang đau đầu
Cao huyết áp,"cháu bị sốt, khó thở, ớn lạnh, mệt mỏi"
Cao huyết áp,"đau đầu, khó thở, ớn lạnh, mất ngủ, suy nhược"
Cao huyết áp,"đau đầu, ớn lạnh, mệt mỏi, đau đầu"
Cao huyết áp,"mấy hôm nay tôi bị chóng mặt, mất ngủ, mờ mắt, chán ăn, lừ đừ"
Cao huyết áp,"chảy máu cam, chán ăn, mệt mỏi"
Cao huyết áp,"sốt, lừ đừ, suy nhược, tê bì chân tay, khó chịu trong người, nhịp tim không đều"
Cao huyết áp,"dấu hiệu mất ngủ, đau đầu, đau đầu, chán ăn, sốt"
Cao huyết áp,"ớn lạnh, suy nhược, mất ngủ, đau đầu, đau đầu"
Cao huyết áp,"đau tức ngực, ớn lạnh, lừ đừ, sốt, chóng mặt"
Cao huyết áp,"chóng mặt, buồn nôn, suy nhược, mất ngủ, lừ đừ"
Cao huyết áp,"dấu hiệu đau đầu, buồn nôn, ớn lạnh, mệt mỏi, tê bì chân tay"
Cao huyết áp,"mình đang mờ mắt, sốt, đau tức ngực, mệt mỏi"
Cao huyết áp,"sốt, chán ăn, mờ mắt, tê bì chân tay, buồn nôn"
Cao huyết áp,"mấy hôm nay tôi bị suy nhược, mờ mắt, lừ đừ"
Cao huyết áp,"mệt mỏi, đau đầu, đau đầu, chán ăn, ớn lạnh"
Cao huyết áp,"mình đang mệt mỏi, lừ đừ, ớn lạnh, chóng mặt"
Cao huyết áp,"mất ngủ, mờ mắt, khó chịu trong người, chóng mặt"
Cao huyết áp,"lừ đừ, suy nhược, sốt, đau đầu"
Cao huyết áp,"mờ mắt, tê bì chân tay, khó chịu trong người, suy nhược, buồn nôn"
Cao huyết áp,"khó chịu trong người, đau đầu, khó thở, sốt, suy nhược"
Cao huyết áp,"bác sĩ ơi tôi bị khó thở, đau đầu, suy nhược, mất ngủ, chán ăn, buồn nôn"
Cao huyết áp,"khó thở, mờ mắt"
Cao huyết áp,"sốt, mờ mắt, tê bì chân tay, chán ăn, đau đầu"
Cao huyết áp,"lừ đừ, đau đầu, ớn lạnh, chảy máu cam"
Cao huyết áp,"chóng mặt, đau đầu, ớn lạnh, mệt mỏi"
Cao huyết áp,"hay bị khó chịu trong người, nhịp tim không đều, sốt, suy nhược, tê bì chân tay"
Cao huyết áp,"đau đầu, nhịp tim không đều, mệt mỏi, đau đầu, chán ăn"
Cao huyết áp,"hay bị buồn nôn, suy nhược, đau đầu, nhịp tim không đều, mệt mỏi"
Cao huyết áp,"tự nhiên bị sốt, buồn nôn, lừ đừ, mất ngủ, chóng mặt"
Cao huyết áp,"khó thở, đau đầu, buồn nôn, khó chịu trong người, đau tức ngực"
Cao huyết áp,"tôi bị buồn nôn, tê bì chân tay, sốt, lừ đừ, chóng mặt, khó chịu trong người"
Cao huyết áp,"dấu hiệu nhịp tim không đều, ớn lạnh, mệt mỏi, buồn nôn, chảy máu cam"
Cao huyết áp,"tự nhiên bị khó thở, lừ đừ, tê bì chân tay, mệt mỏi, ớn lạnh"
Cao huyết áp,"chảy máu cam, mất ngủ, khó chịu trong người, đau đầu"
Cao huyết áp,"chán ăn, suy nhược, đau đầu, chảy máu cam"
Cao huyết áp,"ớn lạnh, chán ăn, đau tức ngực, khó chịu trong người"
Cao huyết áp,"đau tức ngực, suy nhược, chảy máu cam, khó chịu trong người"
Cao huyết áp,"tê bì chân tay, mệt mỏi, khó chịu trong người"
Cao huyết áp,"tôi bị đau đầu, buồn nôn, suy nhược, mất ngủ, chảy máu cam"
Cao huyết áp,"bác sĩ ơi tôi bị khó thở, sốt, lừ đừ, mệt mỏi, tê bì chân tay"
Cao huyết áp,"dấu hiệu khó chịu trong người, tê bì chân tay, lừ đừ, sốt"
Cao huyết áp,"mình đang mất ngủ, khó chịu trong người, chảy máu cam, suy nhược, khó thở"
Cao huyết áp,"tê bì chân tay, lừ đừ, khó chịu trong người, khó thở, chán ăn"
Cao huyết áp,"tự nhiên bị mất ngủ, khó thở, đau tức ngực, khó chịu trong người"
Cao huyết áp,"có triệu chứng buồn nôn, khó chịu trong người, chảy máu cam"
Cao huyết áp,"đau đầu, khó chịu trong người, suy nhược, khó thở, buồn nôn, đau tức ngực"
Cao huyết áp,"tự nhiên bị mờ mắt, ớn lạnh, mệt mỏi"
Cao huyết áp,"mất ngủ, lừ đừ, chảy máu cam, chóng mặt, ớn lạnh, mệt mỏi"
Cao huyết áp,"cháu bị khó chịu trong người, khó thở, sốt"
Cao huyết áp,"chóng mặt, mờ mắt, buồn nôn, ớn lạnh, mệt mỏi, sốt"
Cao huyết áp,"tôi bị mất ngủ, khó thở, lừ đừ, khó chịu trong người, ớn lạnh"
Cao huyết áp,"bác sĩ ơi tôi bị mờ mắt, buồn nôn, đau đầu, ớn lạnh"
Cao huyết áp,"chóng mặt, đau đầu, buồn nôn, chán ăn, ớn lạnh"
Cao huyết áp,"mất ngủ, chóng mặt, mệt mỏi, nhịp tim không đều, sốt, chán ăn"
Cao huyết áp,"tôi bị đau đầu, mệt mỏi, lừ đừ, khó thở, ớn lạnh"
Cao huyết áp,"tôi bị suy nhược, mệt mỏi, đau đầu, chóng mặt"
Cao huyết áp,"khó thở, lừ đừ, chóng mặt, đau đầu"
Cao huyết áp,"khó chịu trong người, mờ mắt, khó thở, lừ đừ, suy nhược"
Cao huyết áp,"tự nhiên bị sốt, tê bì chân tay, khó chịu trong người"
Cao huyết áp,"mấy hôm nay tôi bị đau đầu, suy nhược, ớn lạnh, buồn nôn, nhịp tim không đều"
Cao huyết áp,"có triệu chứng mệt mỏi, chán ăn, suy nhược, nhịp tim không đều"
Cao huyết áp,"lừ đừ, chóng mặt, mất ngủ, suy nhược, sốt"
Cao huyết áp,"tôi bị buồn nôn, sốt, suy nhược, nhịp tim không đều"
Cao huyết áp,"chán ăn, đau đầu, ớn lạnh, mệt mỏi"
Cao huyết áp,"đau tức ngực, sốt, chán ăn, đau đầu"
Cao huyết áp,"bác sĩ ơi tôi bị đau đầu, mờ mắt, khó chịu trong người, chán ăn, lừ đừ"
Cao huyết áp,"mất ngủ, sốt, nhịp tim không đều, đau đầu"
Cao huyết áp,"cảm thấy đau đầu, nhịp tim không đều, mất ngủ, khó thở, lừ đừ"
Cao huyết áp,"có triệu chứng lừ đừ, khó chịu trong người, buồn nôn, nhịp tim không đều, chán ăn"
Cao huyết áp,"mờ mắt, mệt mỏi, sốt, khó chịu trong người, mất ngủ"
Cao huyết áp,"tôi bị đau đầu, chóng mặt, lừ đừ, sốt"
Cao huyết áp,"mất ngủ, đau tức ngực, chán ăn, đau đầu, nhịp tim không đều, mệt mỏi"
Cao huyết áp,"mấy hôm nay tôi bị chảy máu cam, mệt mỏi, lừ đừ, ớn lạnh"
Cao huyết áp,"khó chịu trong người, nhịp tim không đều, chán ăn, lừ đừ, mệt mỏi, đau tức ngực"
Cao huyết áp,"chán ăn, khó thở, suy nhược, nhịp tim không đều"
Cao huyết áp,"chóng mặt, mờ mắt, đau đầu, lừ đừ"
Cao huyết áp,"ớn lạnh, đau đầu, buồn nôn, khó thở"
Cao huyết áp,"mất ngủ, tê bì chân tay, buồn nôn, ớn lạnh, lừ đừ"
Cao huyết áp,"hay bị tê bì chân tay, ớn lạnh, đau tức ngực, mất ngủ, khó chịu trong người, buồn nôn"
Cao huyết áp,"nhịp tim không đều, ớn lạnh, chán ăn"
Cao huyết áp,"chóng mặt, sốt, buồn nôn, chảy máu cam, khó chịu trong người, ớn lạnh"
Cao huyết áp,"hay bị ớn lạnh, chóng mặt, đau đầu, tê bì chân tay"
Cao huyết áp,"nhịp tim không đều, khó chịu trong người, chán ăn, mờ mắt"
Cao huyết áp,"suy nhược, đau đầu, ớn lạnh, nhịp tim không đều, mất ngủ, buồn nôn"
Cao huyết áp,"chóng mặt, chán ăn, buồn nôn, lừ đừ, đau tức ngực"
Cao huyết áp,"mất ngủ, nhịp tim không đều, mệt mỏi, đau tức ngực, chán ăn"
Cao huyết áp,"mất ngủ, chán ăn, suy nhược, ớn lạnh, đau tức ngực"
Cao huyết áp,"dấu hiệu ớn lạnh, chảy máu cam, mờ mắt, lừ đừ, đau đầu, chán ăn"
Cao huyết áp,"sốt, mất ngủ, chán ăn, chảy máu cam, suy nhược"
